diff_mean,disp_mean,rel_mean,ranker,source,group,subgroup,theta,hfunc,augmentation,val_metric,feature_method,num_features,balancing_factor,ranker_config
0.4503436,1.6355518,1.1392025,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_author_none_9_linear
0.4481611,1.63840755,1.14172155,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_author_none_9_max
0.5789838,1.76894105,1.14157705,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_author_none_9_min
0.47698365,1.690286,1.1532496,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_author_one_99_linear
0.47698365,1.690286,1.1532496,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_author_one_99_max
0.38022465,1.5383304,1.1256512,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_author_one_99_min
0.44764065,1.63360395,1.1395801,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_author_one_9_linear
0.44548825,1.63655325,1.14213085,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_author_one_9_max
0.44028145,1.63553685,1.1442261,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_author_one_9_min
0.4728729,1.69313065,1.1567273,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_doc_99_linear
0.4728729,1.69313065,1.1567273,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_doc_99_max
0.3848089,1.54560165,1.12699485,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_doc_99_min
0.4493771,1.63457915,1.13919955,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_doc_9_linear
0.4465197,1.63692805,1.1418028,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_doc_9_max
0.430462,1.6346999,1.1487174,ac,lm_mrfr_ndcg_noaug_mpt_15_0.9,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_15_0.9_doc_9_min
0.43238795,1.6492114,1.15501035,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_ind_99_linear
0.43238795,1.6492114,1.15501035,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_ind_99_max
0.3850146,1.5622647,1.13522365,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_ind_99_min
0.42159585,1.61496515,1.1432831,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_ind_9_linear
0.4194592,1.62056,1.1471489,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_ind_9_max
0.43314865,1.62694755,1.14349795,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_ind_9_min
0.43077835,1.64825745,1.1553382,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_none_99_linear
0.43077835,1.64825745,1.1553382,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_none_99_max
0.455862,1.6306168,1.13397585,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_none_99_min
0.42112685,1.6139172,1.14299365,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_none_9_linear
0.41898605,1.6194831,1.146847,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_none_9_max
0.5893174,1.7712102,1.13754495,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_none_9_min
0.43238795,1.6492114,1.15501035,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_one_99_linear
0.43238795,1.6492114,1.15501035,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_one_99_max
0.3845328,1.56215785,1.1354111,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_one_99_min
0.42159585,1.61496515,1.1432831,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_one_9_linear
0.4194592,1.62056,1.1471489,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_one_9_max
0.43279885,1.62659985,1.143499,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_author_one_9_min
0.42637835,1.6463769,1.1565978,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_doc_99_linear
0.42637835,1.6463769,1.1565978,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_doc_99_max
0.3923121,1.56937305,1.13512905,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_doc_99_min
0.41714945,1.61607605,1.1460618,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_doc_9_linear
0.418277,1.61871095,1.1468155,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_doc_9_max
0.43192365,1.6365015,1.1488874,ac,lm_mrfr_ndcg_noaug_mpt_20_0.1,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.1_doc_9_min
0.46527105,1.6647928,1.14635935,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_ind_99_linear
0.46527105,1.6647928,1.14635935,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_ind_99_max
0.38684925,1.5679023,1.137125,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_ind_99_min
0.44335075,1.6398752,1.14486065,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_ind_9_linear
0.43432615,1.65146795,1.15516935,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_ind_9_max
0.4316199,1.6528491,1.1572131,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_ind_9_min
0.46526645,1.6643106,1.14612055,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_none_99_linear
0.46526645,1.6643106,1.14612055,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_none_99_max
0.44597175,1.6338599,1.1405426,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_none_99_min
0.4439334,1.64476305,1.14701325,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_none_9_linear
0.4343388,1.6513127,1.1550854,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_none_9_max
0.56794995,1.78589615,1.1555716,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_none_9_min
0.46527105,1.6647928,1.14635935,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_one_99_linear
0.46527105,1.6647928,1.14635935,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_one_99_max
0.3863167,1.5672239,1.13705215,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_one_99_min
0.44336795,1.64015185,1.14499035,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_one_9_linear
0.4342805,1.65131455,1.15511545,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_one_9_max
0.43147985,1.65253015,1.15712365,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_author_one_9_min
0.44825255,1.66196005,1.15345235,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_doc_99_linear
0.44825255,1.66196005,1.15345235,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_doc_99_max
0.390193,1.5800862,1.14154505,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_doc_99_min
0.4338017,1.6317839,1.14558945,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_doc_9_linear
0.4308798,1.64087655,1.1515968,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_doc_9_max
0.4392897,1.66228525,1.15809625,ac,lm_mrfr_ndcg_noaug_mpt_20_0.5,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.5_doc_9_min
0.46527105,1.6647928,1.14635935,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_ind_99_linear
0.46527105,1.6647928,1.14635935,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_ind_99_max
0.38684925,1.5679023,1.137125,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_ind_99_min
0.44335075,1.6398752,1.14486065,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_ind_9_linear
0.43432615,1.65146795,1.15516935,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_ind_9_max
0.4316199,1.6528491,1.1572131,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_ind_9_min
0.46526645,1.6643106,1.14612055,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_none_99_linear
0.46526645,1.6643106,1.14612055,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_none_99_max
0.44597175,1.6338599,1.1405426,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_none_99_min
0.4439334,1.64476305,1.14701325,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_none_9_linear
0.4343388,1.6513127,1.1550854,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_none_9_max
0.56794995,1.78589615,1.1555716,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_none_9_min
0.46527105,1.6647928,1.14635935,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_one_99_linear
0.46527105,1.6647928,1.14635935,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_one_99_max
0.3863167,1.5672239,1.13705215,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_one_99_min
0.44336795,1.64015185,1.14499035,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_one_9_linear
0.4342805,1.65131455,1.15511545,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_one_9_max
0.43147985,1.65253015,1.15712365,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_author_one_9_min
0.44825255,1.66196005,1.15345235,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_doc_99_linear
0.44825255,1.66196005,1.15345235,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_doc_99_max
0.390193,1.5800862,1.14154505,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_doc_99_min
0.4338017,1.6317839,1.14558945,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_doc_9_linear
0.4308798,1.64087655,1.1515968,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_doc_9_max
0.4392897,1.66228525,1.15809625,ac,lm_mrfr_ndcg_noaug_mpt_20_0.9,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_mpt_20_0.9_doc_9_min
0.4980355,1.7186307,1.15689605,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_ind_99_linear
0.4980355,1.7186307,1.15689605,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_ind_99_max
0.38284885,1.5712459,1.140797,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_ind_99_min
0.46164845,1.66632905,1.1489389,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_ind_9_linear
0.4471739,1.65631255,1.1511679,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_ind_9_max
0.43717275,1.6615904,1.15880725,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_ind_9_min
0.528893,1.78017385,1.17223895,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_none_99_linear
0.528893,1.78017385,1.17223895,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_none_99_max
0.5188981,1.67255595,1.1234274,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_none_99_min
0.4948417,1.7201053,1.1592304,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_none_9_linear
0.49242625,1.72330875,1.1620398,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_none_9_max
0.5514374,1.7734462,1.1576028,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_none_9_min
0.49641755,1.7166555,1.1567175,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_one_99_linear
0.49641755,1.7166555,1.1567175,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_one_99_max
0.3822543,1.5673648,1.1391537,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_one_99_min
0.4604892,1.6696667,1.1511874,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_one_9_linear
0.4466076,1.6618667,1.1542281,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_one_9_max
0.43071025,1.6574047,1.1599457,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_author_one_9_min
0.4907373,1.7268902,1.1646749,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_doc_99_linear
0.4907373,1.7268902,1.1646749,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_doc_99_max
0.3951685,1.58598935,1.1420088,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_doc_99_min
0.4498041,1.6699454,1.15666925,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_doc_9_linear
0.4372538,1.6578903,1.15691685,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_doc_9_max
0.43303805,1.6734348,1.1667969,ac,lm_mrfr_ndcg_noaug_msd_10_0.1,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.1_doc_9_min
0.4410509,1.6683125,1.1602293,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_ind_99_linear
0.4410509,1.6683125,1.1602293,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_ind_99_max
0.3738404,1.5325608,1.12595875,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_ind_99_min
0.420349,1.63400865,1.15342855,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_ind_9_linear
0.41519015,1.6333953,1.15570115,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_ind_9_max
0.4256233,1.6320986,1.1498361,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_ind_9_min
0.4412172,1.6668483,1.159414,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_none_99_linear
0.4412172,1.6668483,1.159414,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_none_99_max
0.4494319,1.5964344,1.12009975,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_none_99_min
0.4190718,1.6344643,1.154295,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_none_9_linear
0.4139645,1.6335862,1.1564095,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_none_9_max
0.5517513,1.75316545,1.14730555,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_none_9_min
0.44122335,1.6691552,1.16056445,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_one_99_linear
0.44122335,1.6691552,1.16056445,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_one_99_max
0.37213075,1.5316591,1.1263627,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_one_99_min
0.4213408,1.6362568,1.15405675,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_one_9_linear
0.4161826,1.63557385,1.1562942,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_one_9_max
0.4245937,1.63081195,1.14970755,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_author_one_9_min
0.42827825,1.66426785,1.1645933,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_doc_99_linear
0.42827825,1.66426785,1.1645933,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_doc_99_max
0.38073735,1.5372172,1.12483845,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_doc_99_min
0.41513015,1.62085465,1.14946075,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_doc_9_linear
0.41277005,1.61837315,1.1494,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_doc_9_max
0.42311925,1.63910865,1.1545933,ac,lm_mrfr_ndcg_noaug_msd_10_0.5,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.5_doc_9_min
0.40919735,1.6060204,1.14500995,ac,lm_mrfr_ndcg_noaug_msd_10_0.9,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.9_author_ind_99_linear
0.40919735,1.6060204,1.14500995,ac,lm_mrfr_ndcg_noaug_msd_10_0.9,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.9_author_ind_99_max
0.3696458,1.51711015,1.1203306,ac,lm_mrfr_ndcg_noaug_msd_10_0.9,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.9_author_ind_99_min
0.4041887,1.5797492,1.13437875,ac,lm_mrfr_ndcg_noaug_msd_10_0.9,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.9_author_ind_9_linear
0.4019002,1.58755425,1.1394256,ac,lm_mrfr_ndcg_noaug_msd_10_0.9,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_noaug_msd_10_0.9_author_ind_9_max
