diff_mean,disp_mean,rel_mean,ranker,source,group,subgroup,theta,hfunc,augmentation,val_metric,feature_method,num_features,balancing_factor,ranker_config
0.47413555,0.22490164999999998,0.15305550000000004,ac,lm_mrfr_err_aug0.7_msd_20_0.5,doc,,9,linear,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.5_doc_9_linear
0.47938849999999994,0.2302311,0.1530937,ac,lm_mrfr_err_aug0.7_msd_20_0.5,doc,,9,max,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.5_doc_9_max
0.48202739999999994,0.22754200000000005,0.1504297,ac,lm_mrfr_err_aug0.7_msd_20_0.5,doc,,9,min,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.5_doc_9_min
0.5128362999999999,0.28443145,0.1634701,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,ind,99,linear,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_ind_99_linear
0.5128362999999999,0.28443145,0.1634701,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,ind,99,max,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_ind_99_max
0.49879930000000006,0.26895385000000005,0.16274974999999997,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,ind,99,min,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_ind_99_min
0.47564094999999995,0.2231163,0.15140995,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,ind,9,linear,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_ind_9_linear
0.4758587,0.2272446,0.15336535,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,ind,9,max,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_ind_9_max
0.48387250000000004,0.22518790000000002,0.14833010000000002,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,ind,9,min,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_ind_9_min
0.5233388,0.29058649999999997,0.1612963,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,none,99,linear,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_none_99_linear
0.5233388,0.29058649999999997,0.1612963,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,none,99,max,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_none_99_max
0.57695685,0.34748655000000006,0.16293735,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,none,99,min,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_none_99_min
0.4895905,0.23572504999999996,0.15073950000000003,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,none,9,linear,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_none_9_linear
0.48544085,0.23736100000000002,0.1536324,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,none,9,max,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_none_9_max
0.6373287000000001,0.36706590000000006,0.14254105,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,none,9,min,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_none_9_min
0.5146554999999999,0.28370415,0.1621969,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,one,99,linear,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_one_99_linear
0.5146554999999999,0.28370415,0.1621969,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,one,99,max,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_one_99_max
0.5004328499999999,0.2709539,0.162933,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,one,99,min,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_one_99_min
0.47443215,0.22354029999999997,0.15222640000000004,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,one,9,linear,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_one_9_linear
0.47628355000000006,0.22799724999999998,0.15352925,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,one,9,max,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_one_9_max
0.4844771,0.22608765000000006,0.14847765000000002,ac,lm_mrfr_err_aug0.7_msd_20_0.9,author,one,9,min,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_author_one_9_min
0.5039007000000001,0.27799735000000003,0.16472075,ac,lm_mrfr_err_aug0.7_msd_20_0.9,doc,,99,linear,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_doc_99_linear
0.5039007000000001,0.27799735000000003,0.16472075,ac,lm_mrfr_err_aug0.7_msd_20_0.9,doc,,99,max,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_doc_99_max
0.5045016499999999,0.2666874,0.15876530000000003,ac,lm_mrfr_err_aug0.7_msd_20_0.9,doc,,99,min,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_doc_99_min
0.47334144999999994,0.21945125000000001,0.15072734999999998,ac,lm_mrfr_err_aug0.7_msd_20_0.9,doc,,9,linear,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_doc_9_linear
0.4721667,0.22161880000000003,0.1523984,ac,lm_mrfr_err_aug0.7_msd_20_0.9,doc,,9,max,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_doc_9_max
0.4782050000000001,0.22145234999999994,0.1492961,ac,lm_mrfr_err_aug0.7_msd_20_0.9,doc,,9,min,,,,,,ac_lm_mrfr_err_aug0.7_msd_20_0.9_doc_9_min
0.5804191000000001,0.30661324999999995,0.14076950000000002,ac,lm_mrfr_err_aug0.7_nofeat,author,ind,99,linear,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_ind_99_linear
0.5804191000000001,0.30661324999999995,0.14076950000000002,ac,lm_mrfr_err_aug0.7_nofeat,author,ind,99,max,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_ind_99_max
0.5413790999999999,0.29194770000000003,0.1529567,ac,lm_mrfr_err_aug0.7_nofeat,author,ind,99,min,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_ind_99_min
0.5094168000000001,0.23993855000000003,0.14293340000000002,ac,lm_mrfr_err_aug0.7_nofeat,author,ind,9,linear,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_ind_9_linear
0.4961015000000001,0.24029715000000001,0.14977035,ac,lm_mrfr_err_aug0.7_nofeat,author,ind,9,max,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_ind_9_max
0.5231924500000001,0.24170315000000003,0.13692769999999999,ac,lm_mrfr_err_aug0.7_nofeat,author,ind,9,min,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_ind_9_min
0.6491182,0.36089564999999996,0.13356115000000002,ac,lm_mrfr_err_aug0.7_nofeat,author,none,99,linear,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_none_99_linear
0.6491182,0.36089564999999996,0.13356115000000002,ac,lm_mrfr_err_aug0.7_nofeat,author,none,99,max,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_none_99_max
0.62732715,0.37425085,0.1511343,ac,lm_mrfr_err_aug0.7_nofeat,author,none,99,min,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_none_99_min
0.55306555,0.26745885,0.1348691,ac,lm_mrfr_err_aug0.7_nofeat,author,none,9,linear,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_none_9_linear
0.5462962499999999,0.26698104999999994,0.13801485,ac,lm_mrfr_err_aug0.7_nofeat,author,none,9,max,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_none_9_max
0.6850988000000001,0.38192834999999997,0.12608709999999998,ac,lm_mrfr_err_aug0.7_nofeat,author,none,9,min,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_none_9_min
0.5812175,0.3066886999999999,0.14040805,ac,lm_mrfr_err_aug0.7_nofeat,author,one,99,linear,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_one_99_linear
0.5812175,0.3066886999999999,0.14040805,ac,lm_mrfr_err_aug0.7_nofeat,author,one,99,max,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_one_99_max
0.5411788499999999,0.29194275,0.15305435,ac,lm_mrfr_err_aug0.7_nofeat,author,one,99,min,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_one_99_min
0.50926535,0.2409461,0.14351285,ac,lm_mrfr_err_aug0.7_nofeat,author,one,9,linear,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_one_9_linear
0.4973867500000001,0.24148770000000003,0.149723,ac,lm_mrfr_err_aug0.7_nofeat,author,one,9,max,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_one_9_max
0.52641705,0.24295855,0.13594305,ac,lm_mrfr_err_aug0.7_nofeat,author,one,9,min,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_author_one_9_min
0.5747295,0.29994024999999996,0.14027769999999998,ac,lm_mrfr_err_aug0.7_nofeat,doc,,99,linear,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_doc_99_linear
0.5747295,0.29994024999999996,0.14027769999999998,ac,lm_mrfr_err_aug0.7_nofeat,doc,,99,max,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_doc_99_max
0.5452827,0.28832375,0.14919290000000002,ac,lm_mrfr_err_aug0.7_nofeat,doc,,99,min,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_doc_99_min
0.5092634,0.23497690000000002,0.14052919999999997,ac,lm_mrfr_err_aug0.7_nofeat,doc,,9,linear,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_doc_9_linear
0.49526795,0.2356192,0.14784800000000003,ac,lm_mrfr_err_aug0.7_nofeat,doc,,9,max,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_doc_9_max
0.5198778500000001,0.23807565,0.13677145000000002,ac,lm_mrfr_err_aug0.7_nofeat,doc,,9,min,,,,,,ac_lm_mrfr_err_aug0.7_nofeat_doc_9_min
0.61325425,0.3384281,0.14025934999999998,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,ind,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_ind_99_linear
0.61325425,0.3384281,0.14025934999999998,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,ind,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_ind_99_max
0.5592709,0.29863890000000004,0.14735645000000003,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,ind,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_ind_99_min
0.5295449999999999,0.2503659,0.13808269999999997,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,ind,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_ind_9_linear
0.53263065,0.2556271,0.13917065,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,ind,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_ind_9_max
0.5411046999999999,0.2526011,0.1334207,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,ind,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_ind_9_min
0.61292295,0.33879655000000003,0.1406092,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,none,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_none_99_linear
0.61292295,0.33879655000000003,0.1406092,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,none,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_none_99_max
0.6472145499999999,0.38084445,0.1444874,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,none,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_none_99_min
0.54033485,0.25640870000000004,0.13570915,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,none,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_none_9_linear
0.53965465,0.2612223,0.1384563,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,none,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_none_9_max
0.6911437,0.39132390000000006,0.12776254999999997,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,none,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_none_9_min
0.6148773,0.3376182,0.1390429,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,one,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_one_99_linear
0.6148773,0.3376182,0.1390429,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,one,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_one_99_max
0.5592034000000001,0.29865755000000005,0.1473995,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,one,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_one_99_min
0.53105355,0.25068685,0.1374889,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,one,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_one_9_linear
0.5333654,0.25579165000000004,0.13888555,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,one,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_one_9_max
0.5394964499999999,0.25296560000000007,0.13440705,ac,lm_mrfr_err_noaug_mpt_10_0.1,author,one,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_author_one_9_min
0.61136645,0.33379174999999994,0.1388852,ac,lm_mrfr_err_noaug_mpt_10_0.1,doc,,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_doc_99_linear
0.61136645,0.33379174999999994,0.1388852,ac,lm_mrfr_err_noaug_mpt_10_0.1,doc,,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_doc_99_max
0.55425715,0.29526325000000003,0.14817545,ac,lm_mrfr_err_noaug_mpt_10_0.1,doc,,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_doc_99_min
0.5284514,0.24807535000000006,0.1374844,ac,lm_mrfr_err_noaug_mpt_10_0.1,doc,,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_doc_9_linear
0.52828365,0.2526849,0.13987310000000003,ac,lm_mrfr_err_noaug_mpt_10_0.1,doc,,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_doc_9_max
0.5323917,0.24871365,0.1358335,ac,lm_mrfr_err_noaug_mpt_10_0.1,doc,,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.1_doc_9_min
0.50381995,0.30633045000000003,0.17892775,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,ind,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_ind_99_linear
0.50381995,0.30633045000000003,0.17892775,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,ind,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_ind_99_max
0.49414009999999997,0.28641655,0.17381059999999998,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,ind,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_ind_99_min
0.4695267499999999,0.23645745,0.16113759999999996,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,ind,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_ind_9_linear
0.47298589999999996,0.23908525000000003,0.16072199999999998,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,ind,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_ind_9_max
0.47448805,0.23499575,0.15792625000000002,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,ind,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_ind_9_min
0.53021545,0.33735575000000007,0.18124265,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,none,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_none_99_linear
0.53021545,0.33735575000000007,0.18124265,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,none,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_none_99_max
0.57813775,0.35303779999999996,0.16512234999999997,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,none,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_none_99_min
0.47843549999999996,0.24843765000000007,0.16267334999999997,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,none,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_none_9_linear
0.48192304999999996,0.25173835,0.16258,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,none,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_none_9_max
0.6276594,0.36017905,0.14393225,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,none,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_none_9_min
0.50381995,0.30633045000000003,0.17892775,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,one,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_one_99_linear
0.50381995,0.30633045000000003,0.17892775,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,one,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_one_99_max
0.49441915,0.28680285,0.17386419999999997,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,one,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_one_99_min
0.4695071999999999,0.23663785,0.16123754999999995,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,one,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_one_9_linear
0.47323269999999995,0.23939805,0.16075499999999998,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,one,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_one_9_max
0.474381,0.23537080000000002,0.15816725,ac,lm_mrfr_err_noaug_mpt_10_0.5,author,one,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_author_one_9_min
0.49623025,0.30014225000000005,0.17962850000000002,ac,lm_mrfr_err_noaug_mpt_10_0.5,doc,,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_doc_99_linear
0.49623025,0.30014225000000005,0.17962850000000002,ac,lm_mrfr_err_noaug_mpt_10_0.5,doc,,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_doc_99_max
0.4972700999999999,0.28217819999999993,0.17012655000000002,ac,lm_mrfr_err_noaug_mpt_10_0.5,doc,,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_doc_99_min
0.46358585,0.23147194999999993,0.16161555,ac,lm_mrfr_err_noaug_mpt_10_0.5,doc,,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_doc_9_linear
0.46309839999999997,0.23255939999999992,0.16240305000000002,ac,lm_mrfr_err_noaug_mpt_10_0.5,doc,,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_doc_9_max
0.4718773499999999,0.23099405,0.1572306,ac,lm_mrfr_err_noaug_mpt_10_0.5,doc,,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.5_doc_9_min
0.5191151,0.29065735000000004,0.16344365,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,ind,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_ind_99_linear
0.5191151,0.29065735000000004,0.16344365,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,ind,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_ind_99_max
0.49452975000000005,0.2693874,0.16510109999999997,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,ind,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_ind_99_min
0.4854354999999999,0.22965695000000003,0.14978319999999998,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,ind,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_ind_9_linear
0.49231040000000004,0.2333582,0.14819635000000003,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,ind,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_ind_9_max
0.49314995,0.22824869999999997,0.1452218,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,ind,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_ind_9_min
0.5341361,0.2990505,0.16012969999999999,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,none,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_none_99_linear
0.5341361,0.2990505,0.16012969999999999,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,none,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_none_99_max
0.5763255500000001,0.35115189999999996,0.16508539999999997,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,none,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_none_99_min
0.5078563,0.24556665000000005,0.14652755,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,none,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_none_9_linear
0.5092168000000001,0.2469494,0.1465387,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,none,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_none_9_max
0.6425546,0.36774609999999996,0.1402682,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,none,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_none_9_min
0.51862705,0.29051885000000005,0.16361845,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,one,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_one_99_linear
0.51862705,0.29051885000000005,0.16361845,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,one,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_one_99_max
0.4948296,0.26986875,0.16519189999999997,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,one,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_one_99_min
0.4851571,0.22993165000000007,0.15005975,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,one,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_one_9_linear
0.49179995000000004,0.23349184999999997,0.1485184,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,one,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_one_9_max
0.4930969500000001,0.22951850000000001,0.14588315,ac,lm_mrfr_err_noaug_mpt_10_0.9,author,one,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_author_one_9_min
0.5094345,0.28616905000000004,0.16603975,ac,lm_mrfr_err_noaug_mpt_10_0.9,doc,,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_doc_99_linear
0.5094345,0.28616905000000004,0.16603975,ac,lm_mrfr_err_noaug_mpt_10_0.9,doc,,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_doc_99_max
0.49353895000000003,0.26679715000000004,0.1643015,ac,lm_mrfr_err_noaug_mpt_10_0.9,doc,,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_doc_99_min
0.48277934999999983,0.22603875,0.14930200000000002,ac,lm_mrfr_err_noaug_mpt_10_0.9,doc,,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_doc_9_linear
0.48502324999999996,0.22759245000000003,0.1489569,ac,lm_mrfr_err_noaug_mpt_10_0.9,doc,,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_doc_9_max
0.4918913,0.22522395000000003,0.1443387,ac,lm_mrfr_err_noaug_mpt_10_0.9,doc,,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_10_0.9_doc_9_min
0.5201986,0.30306299999999997,0.16910465000000002,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,ind,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_ind_99_linear
0.5201986,0.30306299999999997,0.16910465000000002,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,ind,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_ind_99_max
0.51329085,0.28724025,0.1646471,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,ind,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_ind_99_min
0.4842557000000001,0.23275145,0.1519204,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,ind,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_ind_9_linear
0.48772135,0.23505159999999997,0.1513376,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,ind,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_ind_9_max
0.48712789999999995,0.23031715000000003,0.14926699999999998,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,ind,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_ind_9_min
0.53014735,0.31657925,0.17088835,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,none,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_none_99_linear
0.53014735,0.31657925,0.17088835,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,none,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_none_99_max
0.59121125,0.36233324999999994,0.16323335,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,none,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_none_99_min
0.4895055000000001,0.2402552,0.15304735,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,none,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_none_9_linear
0.49183795,0.24259465000000002,0.1530508,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,none,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_none_9_max
0.63163225,0.3604502500000001,0.14208150000000003,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,none,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_none_9_min
0.5210736,0.3021721,0.1682217,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,one,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_one_99_linear
0.5210736,0.3021721,0.1682217,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,one,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_one_99_max
0.5130780999999999,0.28724174999999996,0.16475420000000002,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,one,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_one_99_min
0.48557734999999996,0.23264904999999997,0.15120835,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,one,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_one_9_linear
0.48772585,0.23493905,0.151279,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,one,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_one_9_max
0.48835624999999994,0.23078910000000002,0.14888885,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,one,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_one_9_min
0.518668,0.29957944999999997,0.16812825,ac,lm_mrfr_err_noaug_mpt_15_0.1,doc,,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_doc_99_linear
